id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles 
43,Plate_7,0.1390815,0.9150266,-1.49701262,True,False,False,True,1.49277294,['Sink|+00.05|+00.82|-01.64']
44,Spatula_1,0.09,0.937,-1.644,False,False,False,True,1.629611,['Sink|+00.05|+00.82|-01.64']
45,Potato_7,0.220659971,1.1655,2.16011715,False,False,False,True,2.8645637,['Fridge|-00.04|+00.00|+02.18']
46,Pot_7,-1.60200489,0.901,-0.172676325,True,False,False,True,2.870727,['CounterTop|-01.87|+00.95|-00.61']
47,Shelf (1),3.68944168,0.16166544,1.64205861,True,False,False,False,3.32955027,
48,Knife_2,-0.7529908,0.907110155,-1.31999779,False,False,False,True,2.1643486,['CounterTop|-01.87|+00.95|-00.61']
49,SinkBasin,-0.336,0.771999955,-1.5693,True,False,False,False,1.91714358,
50,Salt_Shaker_1,0.6954669,0.9,-1.52914035,False,False,False,True,1.16903281,['CounterTop|-01.87|+00.95|-00.61']
51,bin_7,-0.871,0.0,2.136,True,False,False,False,3.50127625,
52,Pepper_Shaker_1,0.755117536,0.9,-1.4472425,False,False,False,True,1.06872725,['CounterTop|-01.87|+00.95|-00.61']
53,Lettuce_7,-1.654821,0.965181231,-1.05154538,False,False,False,True,2.95741558,['CounterTop|-01.87|+00.95|-00.61']
54,ButterKnife_1,-0.964,0.9004533,-1.296,False,False,False,True,2.35274577,['CounterTop|-01.87|+00.95|-00.61']
55,StoveKnob,1.08930874,0.9137,-1.2439,False,False,False,False,0.761163652,
56,StoveKnob,0.9622766,0.9137,-1.2439,False,False,False,False,0.797705,
57,StoveKnob,1.34007359,0.9137,-1.2439,False,False,False,False,0.7494409,
58,StoveKnob,1.20809209,0.9137,-1.2439,False,False,False,False,0.7451877,
59,bread_7,-1.60103,0.9802664,-0.837691963,False,False,False,True,2.87205338,['CounterTop|-01.87|+00.95|-00.61']
60,Open_Book_2,-2.0680306,0.907532454,-1.66219413,False,False,False,True,3.51568842,['CounterTop|-01.87|+00.95|-00.61']
61,Chair,-2.41075349,0.5658038,0.06442406,False,False,False,False,3.719146,
62,Chair (1),-2.4720273,0.5658041,-0.798813641,False,False,False,False,3.74901748,
63,Vase_2,3.68656445,0.8703134,1.41652679,False,False,False,True,3.10013914,['Shelf|+03.69|+00.87|+01.64']
64,Toaster_7,1.63799989,0.9,-1.674,False,False,False,False,1.236455,['CounterTop|+01.65|+00.95|-01.53']
65,Dish_Sponge_1,-0.6656867,0.900073,-1.70745146,False,False,False,True,2.26446366,['CounterTop|-01.87|+00.95|-00.61']
66,Apple7,-0.786929667,0.9600146,-1.441575,False,False,False,True,2.24480033,['CounterTop|-01.87|+00.95|-00.61']
67,Pan_7,0.972991765,0.9591456,-1.42607486,True,False,False,True,0.9683642,['StoveBurner|+00.97|+00.96|-01.42']
68,Chair1,-3.499,0.0,3.451,False,False,False,False,6.243012,
69,Chair1 (2),-2.82,0.0,2.598,False,False,False,False,5.193679,
70,Chair1 (1),-1.919,0.0,3.47,False,False,False,False,5.158998,
71,Hand_Statue_3,3.66876721,0.5405253,1.80049717,False,False,False,True,3.35747862,['Shelf|+03.69|+00.54|+01.64']
72,Spoon_1,-2.05105281,0.7111,-1.46491551,False,False,False,True,3.44442654,['Drawer|-02.06|+00.68|-01.58']
73,coffee_machine_7,-1.112,0.901,-1.727,True,False,False,False,2.66168618,['CounterTop|-01.87|+00.95|-00.61']
74,Houseplant_10,-2.744,0.869,3.208,False,False,False,False,5.449984,['TableTop|-02.66|+00.83|+03.21']
75,Soap_Bottle_7,0.035,0.9113618,-1.736,False,False,False,True,1.73321331,['Sink|+00.05|+00.82|-01.64']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Sink,0.21,0.7942,-1.766,True,False,False,False,2.143423,
2,Chair2,-1.994,0.017,0.882063,False,False,False,False,1.596097,
3,Drawer,0.8600004,0.75,0.430000126,True,False,True,False,1.91502011,
4,Drawer,0.8717,0.75,-1.135,True,False,True,False,2.1941483,
5,Cabinet,-0.868800163,2.005,-1.691,True,False,True,False,2.02373719,
6,Cabinet (8),-1.6616,2.06,-1.6843,True,False,True,False,2.14892149,
7,Cabinet (7),-0.8176,2.06,-1.68999994,True,False,True,False,2.057341,
8,Cabinet,0.8600004,0.402500033,0.665,True,False,True,False,2.03723526,
9,Cabinet,0.8600004,0.402500033,-0.55249995,True,False,True,False,2.003337,
10,Cabinet,0.8600004,0.402500033,-1.365,True,False,True,False,2.360366,
11,Cabinet,-0.244999886,0.402500033,-1.39,True,False,True,False,1.65850127,
12,Cabinet,-0.815000057,0.402500033,-1.39,True,False,True,False,1.48822927,
13,Cabinet,1.15999961,2.06,-0.334999979,True,False,True,False,2.474087,
14,Cabinet,0.488,2.06,-1.68999994,True,False,True,False,2.532494,
15,Cabinet (6),-0.193,2.06,-1.68999994,True,False,True,False,2.202415,
16,Drawer,0.8600004,0.75,-0.699499965,True,False,True,False,1.992913,
17,Cabinet (5),1.15999961,2.06,-1.02,True,False,True,False,2.65504813,
18,Cabinet,-1.61119986,2.005,-1.691,True,False,True,False,2.109944,
19,Cabinet (1),0.8321,0.4017,-1.3934,True,False,True,False,2.35530329,
20,Drawer (3),-2.1057,0.75,-1.39,True,False,True,False,1.78254688,
21,RangeStyle7_Range1 (1),-1.0811,0.942,-1.81,True,False,False,False,1.81227982,
22,Cabinet (2),-0.2027,0.4019,-1.3916,True,False,True,False,1.67968392,
23,CounterTop_Physics,-1.974,0.946,-1.707,True,False,False,False,1.965846,
24,Drawer,-0.375,0.75,-1.39,True,False,True,False,1.531511,
25,CounterTop_Physics,1.165,0.9468,-0.65,True,False,False,False,2.260934,
26,RangeStyle7_Range1,-1.0811,0.942,-1.5272,True,False,False,False,1.52990139,
27,CounterTop_Physics (1),-2.097,0.946,0.291,True,False,False,False,1.13583219,
28,Cabinet (4),-2.2371,0.402500033,-1.39,True,False,True,False,1.92640018,
29,Drawer,0.585,0.75,-1.39,True,False,True,False,2.11355758,
30,Drawer (2),-1.7954,0.75,-1.39,True,False,True,False,1.60859,
31,CounterTop_Physics,1.5,1.1977,-0.655,True,False,False,False,2.60135674,
32,Cabinet (3),-1.66709971,0.402500033,-1.39,True,False,True,False,1.62037754,
33,RangeStyle7_Range1 (3),-1.431,0.942,-1.5257,True,False,False,False,1.585939,
34,Drawer (1),-0.6855,0.75,-1.39,True,False,True,False,1.43311226,
35,RangeStyle7_Range1 (2),-1.431,0.942,-1.81,True,False,False,False,1.86105931,
36,LightSwitch8,-2.53999949,1.289,2.568,False,True,False,False,3.01939869,
37,Tomato_8,-1.82064617,0.9426261,0.427396923,False,False,False,True,0.9262079,['CounterTop|-02.10|+00.95|+00.29']
38,StoveKnob3_Range3,-1.36240625,1.09560037,-1.98380017,False,False,False,False,2.02599883,
39,StoveKnob3_Range1,-0.9624064,1.0956,-1.98380017,False,False,False,False,1.99367654,
40,StoveKnob3_Range4,-1.52240586,1.0956,-1.9838,False,False,False,False,2.06064081,
41,StoveKnob3_Range2,-1.11240554,1.09560013,-1.9838,False,False,False,False,1.99648869,
42,Bottle_1,1.43433332,1.14999986,-0.85080117,False,False,False,True,2.59072232,['CounterTop|+01.50|+01.20|-00.66']
43,coffee_machine_8,1.086,0.9,-1.8849,True,False,False,False,2.81144881,['CounterTop|+01.17|+00.95|-00.65']
44,Knife_3,1.04199982,0.906940937,0.4360001,False,False,False,True,2.088036,['CounterTop|+01.17|+00.95|-00.65']
45,Plate_8,1.43365192,1.15029085,-0.5350388,True,False,False,True,2.50421143,['CounterTop|+01.50|+01.20|-00.66']
46,Fork_1,-0.685972631,0.9017132,-1.55552351,False,False,False,True,1.58690488,['CounterTop|+01.17|+00.95|-00.65']
47,Ladle_3,-1.83548307,0.9266481,0.104843512,False,False,False,True,0.84242624,['CounterTop|-02.10|+00.95|+00.29']
48,bin_8,1.381,0.0,1.08,True,False,False,False,2.765386,
49,Potato_8,1.20504022,0.9461,0.5666323,False,False,False,True,2.27712727,['CounterTop|+01.17|+00.95|-00.65']
50,Lettuce_8,0.194198862,0.9602216,-1.66940629,False,False,False,True,2.05342054,['Sink|+00.21|+00.79|-01.77']
51,Houseplant_8,1.441,1.15,0.593,False,False,False,False,2.5243082,['CounterTop|+01.50|+01.20|-00.66']
52,Kettle_1,0.7708356,0.9043802,-1.83614743,False,False,False,True,2.55094242,['CounterTop|+01.17|+00.95|-00.65']
53,Fridge_8,1.417,0.0,2.101,True,False,True,False,3.326844,
54,Pen_2,-2.36222172,0.9056439,0.5501652,False,False,False,True,1.4691329,['CounterTop|-02.10|+00.95|+00.29']
55,Salt_Shaker_2,-1.77235579,0.9,-1.68491387,False,False,False,True,1.85350192,['CounterTop|-01.97|+00.95|-01.71']
56,Bowl_1,1.02653408,0.901851535,-0.558452666,True,False,False,True,2.102073,['CounterTop|+01.17|+00.95|-00.65']
57,Cup_8,1.10238945,0.9005725,-0.9327945,True,False,False,True,2.300032,['CounterTop|+01.17|+00.95|-00.65']
58,Window,-0.486466259,1.452,3.302,False,False,False,False,3.386816,
59,Egg_8,0.2615887,0.927719235,-1.4823364,False,False,False,True,1.9467001,['CounterTop|+01.17|+00.95|-00.65']
60,Spatula_1,-1.95426726,0.918,-1.528967,False,False,False,True,1.80240262,['CounterTop|-01.97|+00.95|-01.71']
61,Spray_Bottle_1,-0.0148196816,0.105000004,-1.550259,False,False,False,True,2.00187349,['Cabinet|-00.20|+00.40|-01.39']
62,Pan_8,-1.07936192,0.94527024,-1.52895641,True,False,False,True,1.5316546,['StoveBurner|-01.08|+00.94|-01.53']
63,Soap_Bottle_8,-0.328378081,0.8999999,-1.87658334,False,False,False,True,1.9931488,['CounterTop|+01.17|+00.95|-00.65']
64,SinkBasin,-0.07939999,0.8076,-1.6977,True,False,False,False,1.93349767,
65,Pot_8,0.9673953,0.9,0.249277115,True,False,False,True,1.98312485,['CounterTop|+01.17|+00.95|-00.65']
66,ButterKnife_1,-0.682,0.9,-1.71,False,False,False,True,1.73931742,['CounterTop|+01.17|+00.95|-00.65']
67,Microwave_8,1.422,1.15,0.023,True,False,True,False,2.43487453,['CounterTop|+01.50|+01.20|-00.66']
68,Pepper_Shaker_2,-1.70153654,0.9,-1.84339285,False,False,False,True,1.972372,['CounterTop|-01.97|+00.95|-01.71']
69,Mug_3,1.45388818,1.64502907,-0.516322732,True,False,False,True,2.6156714,['Cabinet|+01.16|+02.06|-00.34']
70,Dish_Sponge_1,-0.253,0.9,-1.469,False,False,False,True,1.64802027,['CounterTop|+01.17|+00.95|-00.65']
71,Toaster_8,-2.067,0.9,-1.848,False,False,False,False,2.13391519,['CounterTop|-01.97|+00.95|-01.71']
72,bread_8,1.164,0.9752501,-0.159999967,False,False,False,True,2.171177,['CounterTop|+01.17|+00.95|-00.65']
73,Apple8,0.99387306,0.937226534,-1.10555077,False,False,False,True,2.28015018,['CounterTop|+01.17|+00.95|-00.65']
74,Spoon_1,-0.540702343,0.9,-1.64906859,False,False,False,True,1.711836,['CounterTop|+01.17|+00.95|-00.65']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Sink,0.05,0.902,-0.649,False,False,False,False,0.650923967,['CounterTop|+01.36|+00.95|-00.60']
2,CounterTop_Physics (2),1.359,0.9473,-0.6,True,False,False,False,1.48627877,
3,Cabinet (14),2.9863,2.01,1.305,True,False,True,False,3.442513,
4,Cabinet (18),1.0222,2.01,-0.6074,True,False,True,False,1.625949,
5,GasBurner (3),0.6788,0.9236,1.0822,True,False,False,False,1.2776686,
6,Cabinet (5),2.3717,0.402500033,0.995,True,False,True,False,2.61982584,
7,Drawer,-0.125,0.792499959,0.995,True,False,True,False,1.00867343,
8,GasBurner,0.2815,0.9236,1.0827,True,False,False,False,1.11892462,
9,Cabinet (1),1.0254,0.402500033,0.995,True,False,True,False,1.51326525,
10,Cabinet (7),1.0237999,0.402500033,-0.297,True,False,True,False,1.17680776,
11,Cabinet,0.9749999,2.26,1.305,True,False,True,False,2.121446,
12,Cabinet (19),0.9794,2.01,-0.6078,True,False,True,False,1.59953988,
13,CounterTop_Physics,-0.158,0.9473,1.299,True,False,False,False,1.30939257,
14,Cabinet (11),1.7258,2.01,1.305,True,False,True,False,2.43131518,
15,Drawer (7),2.2055,0.792499959,-0.295,True,False,True,False,2.227785,
16,Drawer (8),1.8691,0.792499959,-0.295,True,False,True,False,1.89534473,
17,GasBurner (1),0.2815,0.9236,1.3473,True,False,False,False,1.37657928,
18,Drawer (5),2.5128,0.792499959,0.995,True,False,True,False,2.70480323,
19,Cabinet (6),1.6734,0.402500033,-0.297,True,False,True,False,1.77115166,
20,Drawer (2),1.525,0.792499959,0.995,True,False,True,False,1.82412219,
21,Drawer (10),1.1741,0.792499959,-0.295,True,False,True,False,1.21544564,
22,Cabinet (3),1.7202,0.402500033,0.995,True,False,True,False,2.048808,
23,Cabinet (15),2.348,2.01,-0.6078,True,False,True,False,2.66690969,
24,Cabinet (17),1.6765,2.01,-0.6078,True,False,True,False,2.09998941,
25,Cabinet (10),1.6734,2.01,1.305,True,False,True,False,2.394405,
26,Cabinet (12),2.3263,2.01,1.305,True,False,True,False,2.88869834,
27,Cabinet (13),2.3707,2.01,1.305,True,False,True,False,2.92457271,
28,Table,-0.837,0.791,-1.259,True,False,False,False,1.515833,
29,Cabinet,0.0214996338,2.01,1.305,True,False,True,False,1.71270835,
30,Cabinet,1.0250001,2.01,1.305,True,False,True,False,1.99587893,
31,Cabinet,-0.274999619,0.402500033,0.995,True,False,True,False,1.14636433,
32,Cabinet,1.67500019,0.402500033,0.995,True,False,True,False,2.01100779,
33,Drawer (9),1.5246,0.792499959,-0.295,True,False,True,False,1.55666387,
34,Drawer (4),2.187,0.792499959,0.995,True,False,True,False,2.405154,
35,Cabinet (4),2.9771,0.402500033,0.995,True,False,True,False,3.17830944,
36,Drawer (3),1.8627,0.792499959,0.995,True,False,True,False,2.11458,
37,Cabinet,0.07250023,2.26,1.305,True,False,True,False,1.88551438,
38,CounterTop_Physics (1),1.917,0.9473,1.299,True,False,False,False,2.316125,
39,Cabinet (2),2.32880044,0.402500033,0.995,True,False,True,False,2.58105373,
40,Cabinet (16),1.723,2.01,-0.6074,True,False,True,False,2.137182,
41,GasBurner (2),0.678,0.9236,1.3458,True,False,False,False,1.50710738,
42,Cabinet (20),0.3554,2.01,-0.6074,True,False,True,False,1.3134408,
43,Cabinet (21),0.3324,2.01,-0.6078,True,False,True,False,1.3075906,
44,Cabinet (8),2.3499,0.402500033,-0.297,True,False,True,False,2.42048359,
45,Cabinet (22),-0.2846,2.01,-0.6074,True,False,True,False,1.29607666,
46,Drawer (6),2.8376,0.792499959,0.995,True,False,True,False,3.00894856,
47,Drawer (1),1.1756,0.792499959,0.995,True,False,True,False,1.54396653,
48,Cabinet (9),1.7232,0.402500033,-0.297,True,False,True,False,1.81827629,
49,Soap_Bottle_9,0.487511218,0.9,-0.730356336,False,False,False,True,0.8781165,['CounterTop|+01.36|+00.95|-00.60']
50,StoveKnob3_Range3,0.589,1.09337223,1.557,False,False,False,False,1.6757617,
51,StoveKnob3_Range1,0.189,1.09337187,1.557,False,False,False,False,1.58018267,
52,StoveKnob3_Range4,0.749,1.09337187,1.557,False,False,False,False,1.73846412,
53,StoveKnob3_Range2,0.339,1.093372,1.557,False,False,False,False,1.60504746,
54,Plate_9,2.21167254,0.9027691,-0.4628924,True,False,False,True,2.25959468,['CounterTop|+01.36|+00.95|-00.60']
55,Toaster_9,1.93476772,0.9,-0.7175913,False,False,False,False,2.06355619,['CounterTop|+01.36|+00.95|-00.60']
56,Fork_1,-0.174385473,0.9017132,1.54796433,False,False,False,True,1.55775619,['CounterTop|-00.16|+00.95|+01.30']
57,LightSwitch9,-1.663,1.428,1.65,False,True,False,False,2.40120769,
58,Pot_9,0.297572,0.960009456,1.34640443,True,False,False,True,1.38015807,['StoveBurner|+00.28|+00.92|+01.35']
59,bread_9,1.03,0.9533207,-0.519,False,False,False,True,1.15455556,['CounterTop|+01.36|+00.95|-00.60']
60,Egg_9,2.722005,1.050947,-0.4826593,False,False,False,True,2.76852942,['Fridge|+03.04|+00.00|-00.71']
61,bin_9,-1.991,0.0,1.362,True,False,False,False,2.57505822,
62,Kettle_1,0.710103869,0.904379249,-0.7720632,False,False,False,True,1.04897118,['CounterTop|+01.36|+00.95|-00.60']
63,coffee_machine_9,1.54216206,0.900000036,-0.75124824,True,False,False,False,1.71541214,['CounterTop|+01.36|+00.95|-00.60']
64,Fridge_9,3.0431,0.0,-0.71,True,False,True,False,3.25213122,
65,Tomato_9,0.156598151,0.784009635,-0.643846035,False,False,False,True,0.672865,['Sink|+00.05|+00.90|-00.65|SinkBasin']
66,Bowl_1,1.21678579,0.9018519,1.247106,True,False,False,True,1.74236667,['CounterTop|+01.92|+00.95|+01.30']
67,Cup_9,1.17710221,1.64550662,-0.7455965,True,False,False,True,1.57980227,['Cabinet|+01.02|+02.01|-00.61']
68,Window,-2.183,1.502,-0.014,False,False,False,False,2.26426315,
69,Mug_1,1.42836118,0.965981,-0.577147245,True,False,False,True,1.5419265,"['CounterTop|+01.36|+00.95|-00.60', 'CoffeeMachine|+01.54|+00.90|-00.75']"
70,Spatula_1,1.018,0.918,1.151,False,False,False,True,1.5366894,['CounterTop|+01.92|+00.95|+01.30']
71,Apple9,2.7694,1.343951,-0.453299761,False,False,False,True,2.84099674,['Fridge|+03.04|+00.00|-00.71']
72,Pan_9,0.637444,0.960009456,1.09028614,True,False,False,True,1.2643342,"['StoveBurner|+00.68|+00.92|+01.08', 'StoveBurner|+00.68|+00.92|+01.35']"
73,Lettuce_9,2.92710137,1.34408236,-0.611830831,False,False,False,True,3.02300882,['Fridge|+03.04|+00.00|-00.71']
74,SinkBasin,0.043,0.7553,-0.6519,True,False,False,False,0.669366,
75,Salt_Shaker_1,-0.814011931,0.811,-1.2697866,False,False,False,True,1.51098418,['TableTop|-00.84|+00.79|-01.26']
76,Knife_4,0.0266988724,0.7587085,-0.5926078,False,False,False,True,0.610035658,['Sink|+00.05|+00.90|-00.65|SinkBasin']
77,Potato_9,-0.868395448,0.8481,-1.06242931,False,False,False,True,1.37319517,['TableTop|-00.84|+00.79|-01.26']
78,Pepper_Shaker_1,-0.992,0.811,-1.169,False,False,False,True,1.535814,['TableTop|-00.84|+00.79|-01.26']
79,Microwave_9,0.531,1.66903281,1.438,True,False,True,False,1.71454966,
80,ButterKnife_1,-0.7979,0.810927033,-1.1337,False,False,False,True,1.38925636,['TableTop|-00.84|+00.79|-01.26']
81,Dish_Sponge_1,-0.012,0.7505855,-0.774,False,False,False,True,0.788571,['Sink|+00.05|+00.90|-00.65|SinkBasin']
82,Chair1,-1.795,0.014,-1.36,False,False,False,False,2.42041159,
83,Spoon_1,1.421443,0.9,1.06767011,False,False,False,True,1.77775717,['CounterTop|+01.92|+00.95|+01.30']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,GasBurner,0.842,0.9193,-1.0985,True,False,False,False,0.855716765,
2,Cabinet,0.648812532,0.475,0.244999886,True,False,True,False,1.68447554,
3,GasBurner (3),1.0776,0.9193,-1.5042,True,False,False,False,1.10732758,
4,GasBurner (2),0.842,0.9193,-1.5042,True,False,False,False,0.8797253,
5,Drawer (1),0.6376251,0.7556,-0.65,True,False,True,False,0.8875284,
6,Cabinet (2),0.949,2.15999985,-2.376,True,False,True,False,1.93741059,
7,CounterTop_Physics,-1.239,0.969,-0.643,True,False,False,False,1.381374,
8,CounterTop_Physics,0.932,0.9468,-0.208,True,False,False,False,1.39874434,
9,GasBurner (1),1.0776,0.9193,-1.0985,True,False,False,False,1.08835149,
10,Drawer,0.6376251,0.268749982,-0.65,True,False,True,False,1.07995594,
11,Drawer,0.6376251,0.5475,-0.65,True,False,True,False,0.9442073,
12,Cabinet,0.6488126,0.475000024,-1.71499968,True,False,True,False,0.9047971,
13,CounterTop_Physics,0.932,0.9468,-2.051,True,False,False,False,1.22976542,
14,Cabinet,0.9488125,2.43999982,-1.78000009,True,False,True,False,1.88405633,
15,Cabinet,0.9488125,2.15999985,-0.1400001,True,False,True,False,1.92806315,
16,Cabinet (1),0.949,2.15999985,-0.7583,True,False,True,False,1.65150011,
17,Sink,-0.7,0.928,-0.65,False,False,False,False,0.922349751,
18,Bottle_1,-1.38019812,0.871134937,2.67599225,False,False,False,True,4.16164064,['Shelf|-01.69|+00.87|+02.72']
19,bread_10,-0.779,0.9967339,0.209999964,False,False,False,True,1.65759039,['CounterTop|-01.24|+00.97|-00.64']
20,CreditCard_3,-1.39619577,0.919599831,-0.219553709,False,False,False,True,1.73537552,['CounterTop|-01.24|+00.97|-00.64']
21,Cellphone_2,-1.97746611,0.5474787,2.71456671,False,False,False,True,4.44445038,['Shelf|-01.69|+00.54|+02.72']
22,LightSwitch10,-2.372,1.219,3.04999971,False,True,False,False,4.92112875,
23,Potato_10,-0.694574833,0.9568,-0.053073287,False,False,False,True,1.38498425,['CounterTop|-01.24|+00.97|-00.64']
24,Knife_5,0.8683008,0.7004145,-0.600700259,False,False,False,True,1.10261989,['Drawer|+00.64|+00.76|-00.65']
25,StoveKnob2_Range3,0.6737,0.8997,-1.3739115,False,False,False,False,0.685001731,
26,StoveKnob2_Range4,0.6737,0.8997,-1.51962674,False,False,False,False,0.725652754,
27,StoveKnob2_Range1,0.6737,0.8997,-1.0862658,False,False,False,False,0.6933125,
28,StoveKnob2_Range2,0.6737,0.8997,-1.23765826,False,False,False,False,0.673814237,
29,Fork_1,-1.29058087,0.9213129,-1.28720212,False,False,False,True,1.29127669,['CounterTop|-01.24|+00.97|-00.64']
30,Shelf (2),-1.689,0.870999932,2.7196,True,False,False,False,4.314087,
31,Pan_10,0.8484889,0.9462139,-1.08015645,True,False,False,True,0.8665014,"['StoveBurner|+00.84|+00.92|-01.10', 'StoveBurner|+01.08|+00.92|-01.10']"
32,Lettuce_10,0.866633236,1.6885556,1.20923221,False,False,False,True,2.72380638,['Fridge|+00.97|+00.00|+01.25']
33,Toaster_10,0.984,0.900000453,0.329,False,False,False,False,1.86051011,['CounterTop|+00.93|+00.95|-00.21']
34,Plate_10,-0.5587156,0.920366645,-1.5161376,True,False,False,True,0.619166732,['CounterTop|-01.24|+00.97|-00.64']
35,Shelf (3),-1.6893996,0.543036163,2.7189,True,False,False,False,4.32832241,
36,Apple10,-0.6579858,0.9734564,0.0725551844,False,False,False,True,1.47896838,['CounterTop|-01.24|+00.97|-00.64']
37,Pot_10,-1.221,0.92,-0.49,True,False,False,True,1.438333,['CounterTop|-01.24|+00.97|-00.64']
38,Bowl_1,0.812879264,0.9018519,-0.0118707744,True,False,False,True,1.48112714,['CounterTop|+00.93|+00.95|-00.21']
39,Window (1),0.015,0.998,-2.64,False,False,False,False,1.39346135,
40,Window,-2.996,0.998,-2.64,False,False,False,False,3.304168,
41,Mug_1,-0.6729461,0.770618856,-0.8416505,True,False,False,True,0.797875166,['Sink|-00.70|+00.93|-00.65|SinkBasin']
42,Statue_Waving_Man_3,-1.816,0.871,2.754,False,False,False,True,4.396677,['Shelf|-01.69|+00.87|+02.72']
43,Spatula_1,1.09867859,0.912,-0.629158735,False,False,False,True,1.26200616,['CounterTop|+00.93|+00.95|-00.21']
44,Paper_Towel_1,1.21939588,1.0117017,-0.523481,False,False,False,True,1.42373145,['CounterTop|+00.93|+00.95|-00.21']
45,coffee_machine_10,1.018,0.9,-2.177,True,False,False,False,1.3768276,['CounterTop|+00.93|+00.95|-02.05']
46,Shelf (1),-1.6896,0.162699521,2.7189,True,False,False,False,4.3763,
47,Tomato_10,-0.8700691,0.9626559,-0.0960055143,False,False,False,True,1.44655621,['CounterTop|-01.24|+00.97|-00.64']
48,bin_10,-0.947,0.0,0.576,True,False,False,False,2.2456367,
49,Egg_10,0.8927,1.1634,1.0921,False,False,False,True,2.52015877,['Fridge|+00.97|+00.00|+01.25']
50,SinkBasin,-0.698,0.766,-0.647,True,False,False,False,0.932221949,
51,Salt_Shaker_1,1.19411683,0.9,-1.79810643,False,False,False,True,1.31390131,['CounterTop|+00.93|+00.95|-02.05']
52,Microwave_10,1.0427,1.68000054,-1.296,True,False,True,False,1.30237567,
53,Pepper_Shaker_1,1.094216,0.9,-1.82271326,False,False,False,True,1.23503447,['CounterTop|+00.93|+00.95|-02.05']
54,Vase_6,-1.47093463,0.3164,2.67670417,False,False,False,True,4.233723,"['Shelf|-01.69|+00.54|+02.72', 'Shelf|-01.69|+00.16|+02.72']"
55,ButterKnife_1,-1.32580292,0.9195999,-0.8847475,False,False,False,True,1.37532139,['CounterTop|-01.24|+00.97|-00.64']
56,Fridge_10,0.966,0.0,1.254,True,False,True,False,2.83107257,
57,Soap_Bottle_10,-0.8349448,0.91959995,-1.17639291,False,False,False,True,0.8383894,['CounterTop|-01.24|+00.97|-00.64']
58,Vase_2,-1.6551764,0.5415219,2.72525668,False,False,False,True,4.321053,['Shelf|-01.69|+00.54|+02.72']
59,Dish_Sponge_1,-0.714921534,0.788,-0.457716018,False,False,False,True,1.07312417,['Sink|-00.70|+00.93|-00.65|SinkBasin']
60,Chair1,-1.931,0.0,-0.033,False,False,False,False,2.45390487,
61,Chair1 (1),-1.9,0.0,-0.998,False,False,False,False,2.1178534,
62,Spoon_1,-1.24191785,0.9195999,-1.20940888,False,False,False,True,1.24272025,['CounterTop|-01.24|+00.97|-00.64']
63,Cup_10,1.0786109,0.899461567,-0.767802656,True,False,False,True,1.18148983,['CounterTop|+00.93|+00.95|-00.21']
64,Houseplant_10,-1.35479522,0.91959995,-1.54041481,False,False,False,False,1.38569725,['CounterTop|-01.24|+00.97|-00.64']
id,name,x,y,z,receptacle,toggleable,openable,pickupable,distance,parentReceptacles
1,Cabinet (4),-0.1938,1.6882,-1.6489,True,False,True,False,1.21048117,
2,TableTop_Physics (2),-2.203,0.99,0.448,True,False,False,False,2.50924969,
3,RangeStyle3_Range4,1.361,0.9576474,0.294,True,False,False,False,1.716236,
4,Drawer,0.49999994,0.792499959,0.297,True,False,True,False,1.16532433,
5,Cabinet (1),0.0956,0.401,-1.3522,True,False,True,False,0.788532436,
6,CounterTop_Physics,0.281,0.9478,0.4581,True,False,False,False,1.24123192,
7,CounterTop_Physics,-0.681,0.9478,-1.6548,True,False,False,False,1.13340831,
8,Drawer,1.82500017,0.792499959,0.297,True,False,True,False,2.1068,
9,RangeStyle3_Range4 (2),1.0071,0.9576474,0.5617,True,False,False,False,1.65469527,
10,Drawer,-0.150000036,0.792499959,-1.497,True,False,True,False,0.769597948,
11,Drawer (1),-0.5864,0.792499959,-1.497,True,False,True,False,0.9558483,
12,RangeStyle3_Range4 (1),1.361,0.9576474,0.5617,True,False,False,False,1.89105439,
13,Sink,0.776,0.821,-1.723,True,False,False,False,1.24711871,
14,Drawer,0.0249999166,0.792499959,0.297,True,False,True,False,1.05290365,
15,Cabinet (2),1.0799,0.4009,-1.3496,True,False,True,False,1.33259273,
16,Cabinet,1.67,0.402500033,0.151000023,True,False,True,False,1.96193838,
17,Cabinet,0.0550000034,0.402500033,-1.35100007,True,False,True,False,0.7827691,
18,Cabinet,-0.180000126,0.402500033,0.151000023,True,False,True,False,1.04532409,
19,Cabinet,0.729999959,0.402500033,0.151000023,True,False,True,False,1.26222122,
20,RangeStyle3_Range4 (3),1.0071,0.9576474,0.2938,True,False,False,False,1.45154333,
21,Drawer,-1.1,0.792499959,-1.497,True,False,True,False,1.33408439,
22,Cabinet (6),-0.3965,0.402500033,-1.35100007,True,False,True,False,0.875736654,
23,CounterTop_Physics,1.7763,0.9478,0.4581,True,False,False,False,2.148706,
24,Cabinet (3),1.9746,1.6882,-1.6489,True,False,True,False,2.30797553,
